entry,at,num_@,player_name,hand_num,phase,action,num_players,rank-A1,rank-A2,rank-P0,rank-P1,rank-P2,position_tag,time_elapsed,_amount,put_in,pot_size
"""Honda @ 59Y3kR2GJJ"" posts a big blind of 0.20",2021-11-13 13:05:17.496000+00:00,1,"""Honda @ 59Y3kR2GJJ""",60,Pre-flop,Big blind,6.0,3.0,1.0,1.0,1.0,1.0,MP,0.01,0.2,0.2,0.30000000000000004
"""HATuan @ Yf-9wDC92J"" raises to 0.60",2021-11-13 13:05:21.071000+00:00,1,"""HATuan @ Yf-9wDC92J""",60,Pre-flop,Bets/Raises,6.0,4.0,1.0,1.0,1.0,1.0,MP,3.575,0.6,0.6,0.9
"""Dory @ NaZSSnTRkj"" calls 0.60",2021-11-13 13:05:24.273000+00:00,1,"""Dory @ NaZSSnTRkj""",60,Pre-flop,Calls,6.0,5.0,1.0,1.0,1.0,1.0,LP,3.202,0.6,0.6,1.5
"""HoangLanHN @ Kgof11uGzY"" calls 0.60",2021-11-13 13:05:26.338000+00:00,1,"""HoangLanHN @ Kgof11uGzY""",60,Pre-flop,Calls,6.0,6.0,2.0,1.0,1.0,1.0,LP,2.065,0.6,0.6,2.1
"""Lelouch @ wNYgotQI9c"" folds",2021-11-13 13:05:27.461000+00:00,1,"""Lelouch @ wNYgotQI9c""",60,Pre-flop,Folds,5.0,7.0,1.0,2.0,1.0,1.0,Dealer,1.123,,,
"""Loi @ 6KDaksPWKW"" calls 0.60",2021-11-13 13:05:31.644000+00:00,1,"""Loi @ 6KDaksPWKW""",60,Pre-flop,Calls,5.0,8.0,3.0,2.0,1.0,1.0,EP,4.183,0.6,0.5,2.6
"""Honda @ 59Y3kR2GJJ"" calls 0.60",2021-11-13 13:05:35.182000+00:00,1,"""Honda @ 59Y3kR2GJJ""",60,Pre-flop,Calls,5.0,9.0,4.0,2.0,1.0,1.0,MP,3.538,0.6,0.39999999999999997,3.0
"Flop:  [4♥, 10♠, J♦]",2021-11-13 13:05:35.997000+00:00,0,,60,Flop,,5.0,,,,,,,0.815,,,
"""Loi @ 6KDaksPWKW"" checks",2021-11-13 13:05:40.395000+00:00,1,"""Loi @ 6KDaksPWKW""",60,Flop,Checks,5.0,1.0,1.0,1.0,1.0,1.0,EP,4.398,,,
"""Honda @ 59Y3kR2GJJ"" checks",2021-11-13 13:05:41.489000+00:00,1,"""Honda @ 59Y3kR2GJJ""",60,Flop,Checks,5.0,2.0,2.0,1.0,1.0,1.0,MP,1.094,,,
"""HATuan @ Yf-9wDC92J"" checks",2021-11-13 13:05:43.540000+00:00,1,"""HATuan @ Yf-9wDC92J""",60,Flop,Checks,5.0,3.0,3.0,1.0,1.0,1.0,MP,2.051,,,
"""Dory @ NaZSSnTRkj"" checks",2021-11-13 13:05:45.386000+00:00,1,"""Dory @ NaZSSnTRkj""",60,Flop,Checks,5.0,4.0,4.0,1.0,1.0,1.0,LP,1.846,,,
"""HoangLanHN @ Kgof11uGzY"" bets 2.00",2021-11-13 13:05:52.836000+00:00,1,"""HoangLanHN @ Kgof11uGzY""",60,Flop,Bets/Raises,5.0,5.0,1.0,1.0,1.0,1.0,LP,7.45,2.0,2.0,5.0
"""Loi @ 6KDaksPWKW"" folds",2021-11-13 13:05:55.851000+00:00,1,"""Loi @ 6KDaksPWKW""",60,Flop,Folds,4.0,6.0,1.0,2.0,1.0,1.0,EP,3.015,,,
"""Honda @ 59Y3kR2GJJ"" calls 2.00",2021-11-13 13:05:56.971000+00:00,1,"""Honda @ 59Y3kR2GJJ""",60,Flop,Calls,4.0,7.0,1.0,2.0,1.0,1.0,MP,1.12,2.0,2.0,7.0
"""HATuan @ Yf-9wDC92J"" folds",2021-11-13 13:05:59.703000+00:00,1,"""HATuan @ Yf-9wDC92J""",60,Flop,Folds,3.0,8.0,2.0,2.0,1.0,1.0,MP,2.732,,,
"""Dory @ NaZSSnTRkj"" calls 2.00",2021-11-13 13:06:01.880000+00:00,1,"""Dory @ NaZSSnTRkj""",60,Flop,Calls,3.0,9.0,2.0,2.0,1.0,1.0,LP,2.177,2.0,2.0,9.0
"Turn: 4♥, 10♠, J♦ [10♦]",2021-11-13 13:06:02.715000+00:00,0,,60,Turn,,3.0,,,,,,,0.835,,,
"""Honda @ 59Y3kR2GJJ"" checks",2021-11-13 13:06:06.674000+00:00,1,"""Honda @ 59Y3kR2GJJ""",60,Turn,Checks,3.0,1.0,1.0,1.0,1.0,1.0,MP,3.959,,,
"""Dory @ NaZSSnTRkj"" checks",2021-11-13 13:06:11.912000+00:00,1,"""Dory @ NaZSSnTRkj""",60,Turn,Checks,3.0,2.0,2.0,1.0,1.0,1.0,LP,5.238,,,
"""HoangLanHN @ Kgof11uGzY"" bets 5.00",2021-11-13 13:06:17.164000+00:00,1,"""HoangLanHN @ Kgof11uGzY""",60,Turn,Bets/Raises,3.0,3.0,1.0,1.0,1.0,1.0,LP,5.252,5.0,5.0,14.0
"""Honda @ 59Y3kR2GJJ"" folds",2021-11-13 13:06:24.192000+00:00,1,"""Honda @ 59Y3kR2GJJ""",60,Turn,Folds,2.0,4.0,1.0,2.0,1.0,1.0,MP,7.028,,,
"""Dory @ NaZSSnTRkj"" folds",2021-11-13 13:06:32.600000+00:00,1,"""Dory @ NaZSSnTRkj""",60,Turn,Folds,1.0,5.0,2.0,2.0,1.0,1.0,LP,8.408,,,
"Uncalled bet of 5.00 returned to ""HoangLanHN @ Kgof11uGzY""",2021-11-13 13:06:33.470000+00:00,1,"""HoangLanHN @ Kgof11uGzY""",60,Turn,,1.0,,,,,,LP,0.87,5.0,-5.0,9.0
"""HoangLanHN @ Kgof11uGzY"" collected 9.00 from pot",2021-11-13 13:06:33.470000+00:00,1,"""HoangLanHN @ Kgof11uGzY""",60,Turn,Won,1.0,6.0,1.0,2.0,1.0,1.0,LP,0.0,9.0,,
-- ending hand #60 --,2021-11-13 13:06:33.470000+00:00,0,,60,Turn,,1.0,,,,,,,0.0,,,
"Undealt cards: 4♥, 10♠, J♦, 10♦ [J♥]",2021-11-13 13:06:33.784000+00:00,0,,60,Turn,,1.0,,,,,,,0.314,,,
"-- starting hand #61  (No Limit Texas Hold'em) (dealer: ""Loi @ 6KDaksPWKW"") --",2021-11-13 13:06:39.472000+00:00,1,"""Loi @ 6KDaksPWKW""",61,Pre-flop,Dealer,,1.0,1.0,1.0,1.0,,Dealer,0,,,
"Player stacks: #1 ""HoangLanHN @ Kgof11uGzY"" (57.70) | #4 ""Lelouch @ wNYgotQI9c"" (47.15) | #5 ""Loi @ 6KDaksPWKW"" (186.09) | #6 ""Honda @ 59Y3kR2GJJ"" (93.25) | #8 ""HATuan @ Yf-9wDC92J"" (96.21) | #9 ""Dory @ NaZSSnTRkj"" (109.60)",2021-11-13 13:06:39.472000+00:00,6,,61,Pre-flop,,6.0,,,,,,,0.0,57.7,,
"""Honda @ 59Y3kR2GJJ"" posts a small blind of 0.10",2021-11-13 13:06:39.482000+00:00,1,"""Honda @ 59Y3kR2GJJ""",61,Pre-flop,Small blind,6.0,2.0,1.0,1.0,1.0,1.0,EP,0.01,0.1,0.1,0.1
"""HATuan @ Yf-9wDC92J"" posts a big blind of 0.20",2021-11-13 13:06:39.492000+00:00,1,"""HATuan @ Yf-9wDC92J""",61,Pre-flop,Big blind,6.0,3.0,1.0,1.0,1.0,1.0,MP,0.01,0.2,0.2,0.30000000000000004
"""Dory @ NaZSSnTRkj"" calls 0.20",2021-11-13 13:06:41.002000+00:00,1,"""Dory @ NaZSSnTRkj""",61,Pre-flop,Calls,6.0,4.0,1.0,1.0,1.0,1.0,MP,1.51,0.2,0.2,0.5
"""HoangLanHN @ Kgof11uGzY"" raises to 0.40",2021-11-13 13:06:48.563000+00:00,1,"""HoangLanHN @ Kgof11uGzY""",61,Pre-flop,Bets/Raises,6.0,5.0,1.0,1.0,1.0,1.0,LP,7.561,0.4,0.4,0.9
"""Lelouch @ wNYgotQI9c"" folds",2021-11-13 13:06:49.749000+00:00,1,"""Lelouch @ wNYgotQI9c""",61,Pre-flop,Folds,5.0,6.0,1.0,1.0,1.0,1.0,LP,1.186,,,
"""Loi @ 6KDaksPWKW"" folds",2021-11-13 13:06:53.703000+00:00,1,"""Loi @ 6KDaksPWKW""",61,Pre-flop,Folds,4.0,7.0,2.0,2.0,1.0,1.0,Dealer,3.954,,,
"""Honda @ 59Y3kR2GJJ"" raises to 0.80",2021-11-13 13:06:57.832000+00:00,1,"""Honda @ 59Y3kR2GJJ""",61,Pre-flop,Bets/Raises,4.0,8.0,2.0,2.0,1.0,1.0,EP,4.129,0.8,0.7000000000000001,1.6
"""HATuan @ Yf-9wDC92J"" folds",2021-11-13 13:06:59.690000+00:00,1,"""HATuan @ Yf-9wDC92J""",61,Pre-flop,Folds,3.0,9.0,3.0,2.0,1.0,1.0,MP,1.858,,,
"""Dory @ NaZSSnTRkj"" calls 0.80",2021-11-13 13:07:01.593000+00:00,1,"""Dory @ NaZSSnTRkj""",61,Pre-flop,Calls,3.0,10.0,2.0,2.0,2.0,2.0,MP,1.903,0.8,0.6000000000000001,2.2
"""HoangLanHN @ Kgof11uGzY"" calls 0.80",2021-11-13 13:07:03.451000+00:00,1,"""HoangLanHN @ Kgof11uGzY""",61,Pre-flop,Calls,3.0,11.0,3.0,2.0,1.0,1.0,LP,1.858,0.8,0.4,2.6
"Flop:  [6♠, 9♠, 7♥]",2021-11-13 13:07:04.295000+00:00,0,,61,Flop,,3.0,,,,,,,0.844,,,
"""Honda @ 59Y3kR2GJJ"" checks",2021-11-13 13:07:07.462000+00:00,1,"""Honda @ 59Y3kR2GJJ""",61,Flop,Checks,3.0,1.0,1.0,1.0,1.0,1.0,EP,3.167,,,
"""Dory @ NaZSSnTRkj"" checks",2021-11-13 13:07:12.612000+00:00,1,"""Dory @ NaZSSnTRkj""",61,Flop,Checks,3.0,2.0,2.0,1.0,1.0,1.0,MP,5.15,,,
"""HoangLanHN @ Kgof11uGzY"" bets 3.00",2021-11-13 13:07:18.481000+00:00,1,"""HoangLanHN @ Kgof11uGzY""",61,Flop,Bets/Raises,3.0,3.0,1.0,1.0,1.0,1.0,LP,5.869,3.0,3.0,5.6
"""Honda @ 59Y3kR2GJJ"" folds",2021-11-13 13:07:22.963000+00:00,1,"""Honda @ 59Y3kR2GJJ""",61,Flop,Folds,2.0,4.0,1.0,2.0,1.0,1.0,EP,4.482,,,
"""Dory @ NaZSSnTRkj"" folds",2021-11-13 13:07:24.189000+00:00,1,"""Dory @ NaZSSnTRkj""",61,Flop,Folds,1.0,5.0,2.0,2.0,1.0,1.0,MP,1.226,,,
"Uncalled bet of 3.00 returned to ""HoangLanHN @ Kgof11uGzY""",2021-11-13 13:07:25.116000+00:00,1,"""HoangLanHN @ Kgof11uGzY""",61,Flop,,1.0,,,,,,LP,0.927,3.0,-3.0,2.6
"""HoangLanHN @ Kgof11uGzY"" collected 2.60 from pot",2021-11-13 13:07:25.116000+00:00,1,"""HoangLanHN @ Kgof11uGzY""",61,Flop,Won,1.0,6.0,1.0,2.0,1.0,1.0,LP,0.0,2.6,,
-- ending hand #61 --,2021-11-13 13:07:25.116000+00:00,0,,61,Flop,,1.0,,,,,,,0.0,,,
"Undealt cards: 6♠, 9♠, 7♥ [2♠, 10♥]",2021-11-13 13:07:25.519000+00:00,0,,61,Flop,,1.0,,,,,,,0.403,,,
"-- starting hand #62  (No Limit Texas Hold'em) (dealer: ""Honda @ 59Y3kR2GJJ"") --",2021-11-13 13:07:31.117000+00:00,1,"""Honda @ 59Y3kR2GJJ""",62,Pre-flop,Dealer,,1.0,1.0,1.0,1.0,,Dealer,0,,,
"Player stacks: #1 ""HoangLanHN @ Kgof11uGzY"" (59.50) | #4 ""Lelouch @ wNYgotQI9c"" (47.15) | #5 ""Loi @ 6KDaksPWKW"" (186.09) | #6 ""Honda @ 59Y3kR2GJJ"" (92.45) | #8 ""HATuan @ Yf-9wDC92J"" (96.01) | #9 ""Dory @ NaZSSnTRkj"" (108.80)",2021-11-13 13:07:31.117000+00:00,6,,62,Pre-flop,,6.0,,,,,,,0.0,59.5,,
"""HATuan @ Yf-9wDC92J"" posts a small blind of 0.10",2021-11-13 13:07:31.127000+00:00,1,"""HATuan @ Yf-9wDC92J""",62,Pre-flop,Small blind,6.0,2.0,1.0,1.0,1.0,1.0,EP,0.01,0.1,0.1,0.1
"""Dory @ NaZSSnTRkj"" posts a big blind of 0.20",2021-11-13 13:07:31.137000+00:00,1,"""Dory @ NaZSSnTRkj""",62,Pre-flop,Big blind,6.0,3.0,1.0,1.0,1.0,1.0,MP,0.01,0.2,0.2,0.30000000000000004
"""HoangLanHN @ Kgof11uGzY"" folds",2021-11-13 13:07:36.073000+00:00,1,"""HoangLanHN @ Kgof11uGzY""",62,Pre-flop,Folds,5.0,4.0,1.0,1.0,1.0,1.0,MP,4.936,,,
"""Lelouch @ wNYgotQI9c"" folds",2021-11-13 13:07:37.189000+00:00,1,"""Lelouch @ wNYgotQI9c""",62,Pre-flop,Folds,4.0,5.0,2.0,1.0,1.0,1.0,LP,1.116,,,
"""Loi @ 6KDaksPWKW"" folds",2021-11-13 13:07:38.388000+00:00,1,"""Loi @ 6KDaksPWKW""",62,Pre-flop,Folds,3.0,6.0,3.0,1.0,1.0,1.0,LP,1.199,,,
"""Honda @ 59Y3kR2GJJ"" calls 0.20",2021-11-13 13:07:40.885000+00:00,1,"""Honda @ 59Y3kR2GJJ""",62,Pre-flop,Calls,3.0,7.0,1.0,2.0,1.0,1.0,Dealer,2.497,0.2,0.2,0.5
"""HATuan @ Yf-9wDC92J"" folds",2021-11-13 13:07:41.983000+00:00,1,"""HATuan @ Yf-9wDC92J""",62,Pre-flop,Folds,2.0,8.0,4.0,2.0,1.0,1.0,EP,1.098,,,
"""Dory @ NaZSSnTRkj"" checks",2021-11-13 13:07:45.258000+00:00,1,"""Dory @ NaZSSnTRkj""",62,Pre-flop,Checks,2.0,9.0,1.0,2.0,1.0,1.0,MP,3.275,,,
"Flop:  [A♥, J♠, Q♣]",2021-11-13 13:07:46.127000+00:00,0,,62,Flop,,2.0,,,,,,,0.869,,,
"""Dory @ NaZSSnTRkj"" checks",2021-11-13 13:07:48.289000+00:00,1,"""Dory @ NaZSSnTRkj""",62,Flop,Checks,2.0,1.0,1.0,1.0,1.0,1.0,MP,2.162,,,
"""Honda @ 59Y3kR2GJJ"" checks",2021-11-13 13:07:49.675000+00:00,1,"""Honda @ 59Y3kR2GJJ""",62,Flop,Checks,2.0,2.0,2.0,1.0,1.0,1.0,Dealer,1.386,,,
"Turn: A♥, J♠, Q♣ [10♥]",2021-11-13 13:07:50.534000+00:00,0,,62,Turn,,2.0,,,,,,,0.859,,,
"""Dory @ NaZSSnTRkj"" bets 0.50",2021-11-13 13:07:53.716000+00:00,1,"""Dory @ NaZSSnTRkj""",62,Turn,Bets/Raises,2.0,1.0,1.0,1.0,1.0,1.0,MP,3.182,0.5,0.5,1.0
"""Honda @ 59Y3kR2GJJ"" folds",2021-11-13 13:08:09.465000+00:00,1,"""Honda @ 59Y3kR2GJJ""",62,Turn,Folds,1.0,2.0,1.0,1.0,1.0,1.0,Dealer,15.749,,,
"Uncalled bet of 0.50 returned to ""Dory @ NaZSSnTRkj""",2021-11-13 13:08:10.366000+00:00,1,"""Dory @ NaZSSnTRkj""",62,Turn,,1.0,,,,,,MP,0.901,0.5,-0.5,0.5
"""Dory @ NaZSSnTRkj"" collected 0.50 from pot",2021-11-13 13:08:10.366000+00:00,1,"""Dory @ NaZSSnTRkj""",62,Turn,Won,1.0,3.0,1.0,2.0,1.0,1.0,MP,0.0,0.5,,
-- ending hand #62 --,2021-11-13 13:08:10.366000+00:00,0,,62,Turn,,1.0,,,,,,,0.0,,,
"Undealt cards: A♥, J♠, Q♣, 10♥ [A♣]",2021-11-13 13:08:11.263000+00:00,0,,62,Turn,,1.0,,,,,,,0.897,,,
"-- starting hand #63  (No Limit Texas Hold'em) (dealer: ""HATuan @ Yf-9wDC92J"") --",2021-11-13 13:08:16.367000+00:00,1,"""HATuan @ Yf-9wDC92J""",63,Pre-flop,Dealer,,1.0,1.0,1.0,1.0,,Dealer,0,,,
"Player stacks: #1 ""HoangLanHN @ Kgof11uGzY"" (59.50) | #4 ""Lelouch @ wNYgotQI9c"" (47.15) | #5 ""Loi @ 6KDaksPWKW"" (186.09) | #6 ""Honda @ 59Y3kR2GJJ"" (92.25) | #8 ""HATuan @ Yf-9wDC92J"" (95.91) | #9 ""Dory @ NaZSSnTRkj"" (109.10)",2021-11-13 13:08:16.367000+00:00,6,,63,Pre-flop,,6.0,,,,,,,0.0,59.5,,
"""Dory @ NaZSSnTRkj"" posts a small blind of 0.10",2021-11-13 13:08:16.377000+00:00,1,"""Dory @ NaZSSnTRkj""",63,Pre-flop,Small blind,6.0,2.0,1.0,1.0,1.0,1.0,EP,0.01,0.1,0.1,0.1
"""HoangLanHN @ Kgof11uGzY"" posts a big blind of 0.20",2021-11-13 13:08:16.387000+00:00,1,"""HoangLanHN @ Kgof11uGzY""",63,Pre-flop,Big blind,6.0,3.0,1.0,1.0,1.0,1.0,MP,0.01,0.2,0.2,0.30000000000000004
"""Lelouch @ wNYgotQI9c"" folds",2021-11-13 13:08:18.272000+00:00,1,"""Lelouch @ wNYgotQI9c""",63,Pre-flop,Folds,5.0,4.0,1.0,1.0,1.0,1.0,MP,1.885,,,
"""Loi @ 6KDaksPWKW"" calls 0.20",2021-11-13 13:08:25.901000+00:00,1,"""Loi @ 6KDaksPWKW""",63,Pre-flop,Calls,5.0,5.0,1.0,1.0,1.0,1.0,LP,7.629,0.2,0.2,0.5
"""Honda @ 59Y3kR2GJJ"" calls 0.20",2021-11-13 13:08:27.030000+00:00,1,"""Honda @ 59Y3kR2GJJ""",63,Pre-flop,Calls,5.0,6.0,2.0,1.0,1.0,1.0,LP,1.129,0.2,0.2,0.7000000000000001
"""HATuan @ Yf-9wDC92J"" folds",2021-11-13 13:08:28.096000+00:00,1,"""HATuan @ Yf-9wDC92J""",63,Pre-flop,Folds,4.0,7.0,2.0,2.0,1.0,1.0,Dealer,1.066,,,
"""Dory @ NaZSSnTRkj"" raises to 1.00",2021-11-13 13:08:30.785000+00:00,1,"""Dory @ NaZSSnTRkj""",63,Pre-flop,Bets/Raises,4.0,8.0,1.0,2.0,1.0,1.0,EP,2.689,1.0,0.9,1.6
"""HoangLanHN @ Kgof11uGzY"" folds",2021-11-13 13:08:32.824000+00:00,1,"""HoangLanHN @ Kgof11uGzY""",63,Pre-flop,Folds,3.0,9.0,3.0,2.0,1.0,1.0,MP,2.039,,,
"""Loi @ 6KDaksPWKW"" folds",2021-11-13 13:08:36.457000+00:00,1,"""Loi @ 6KDaksPWKW""",63,Pre-flop,Folds,2.0,10.0,4.0,2.0,1.0,1.0,LP,3.633,,,
"""Honda @ 59Y3kR2GJJ"" calls 1.00",2021-11-13 13:08:37.645000+00:00,1,"""Honda @ 59Y3kR2GJJ""",63,Pre-flop,Calls,2.0,11.0,3.0,2.0,2.0,2.0,LP,1.188,1.0,0.8,2.4000000000000004
"Flop:  [8♥, A♥, 7♠]",2021-11-13 13:08:38.451000+00:00,0,,63,Flop,,2.0,,,,,,,0.806,,,
"""Dory @ NaZSSnTRkj"" checks",2021-11-13 13:08:40.217000+00:00,1,"""Dory @ NaZSSnTRkj""",63,Flop,Checks,2.0,1.0,1.0,1.0,1.0,1.0,EP,1.766,,,
"""Honda @ 59Y3kR2GJJ"" checks",2021-11-13 13:08:42.500000+00:00,1,"""Honda @ 59Y3kR2GJJ""",63,Flop,Checks,2.0,2.0,2.0,1.0,1.0,1.0,LP,2.283,,,
"Turn: 8♥, A♥, 7♠ [7♣]",2021-11-13 13:08:43.386000+00:00,0,,63,Turn,,2.0,,,,,,,0.886,,,
"""Dory @ NaZSSnTRkj"" bets 1.00",2021-11-13 13:08:46.535000+00:00,1,"""Dory @ NaZSSnTRkj""",63,Turn,Bets/Raises,2.0,1.0,1.0,1.0,1.0,1.0,EP,3.149,1.0,1.0,3.4000000000000004
"""Honda @ 59Y3kR2GJJ"" folds",2021-11-13 13:08:48.870000+00:00,1,"""Honda @ 59Y3kR2GJJ""",63,Turn,Folds,1.0,2.0,1.0,1.0,1.0,1.0,LP,2.335,,,
"Uncalled bet of 1.00 returned to ""Dory @ NaZSSnTRkj""",2021-11-13 13:08:49.791000+00:00,1,"""Dory @ NaZSSnTRkj""",63,Turn,,1.0,,,,,,EP,0.921,1.0,-1.0,2.4000000000000004
"""Dory @ NaZSSnTRkj"" collected 2.40 from pot",2021-11-13 13:08:49.791000+00:00,1,"""Dory @ NaZSSnTRkj""",63,Turn,Won,1.0,3.0,1.0,2.0,1.0,1.0,EP,0.0,2.4,,
-- ending hand #63 --,2021-11-13 13:08:49.791000+00:00,0,,63,Turn,,1.0,,,,,,,0.0,,,
"Undealt cards: 8♥, A♥, 7♠, 7♣ [3♣]",2021-11-13 13:08:50.237000+00:00,0,,63,Turn,,1.0,,,,,,,0.446,,,
"-- starting hand #64  (No Limit Texas Hold'em) (dealer: ""Dory @ NaZSSnTRkj"") --",2021-11-13 13:08:55.796000+00:00,1,"""Dory @ NaZSSnTRkj""",64,Pre-flop,Dealer,,1.0,1.0,1.0,1.0,,Dealer,0,,,
"Player stacks: #1 ""HoangLanHN @ Kgof11uGzY"" (59.30) | #4 ""Lelouch @ wNYgotQI9c"" (47.15) | #5 ""Loi @ 6KDaksPWKW"" (185.89) | #6 ""Honda @ 59Y3kR2GJJ"" (91.25) | #8 ""HATuan @ Yf-9wDC92J"" (95.91) | #9 ""Dory @ NaZSSnTRkj"" (110.50)",2021-11-13 13:08:55.796000+00:00,6,,64,Pre-flop,,6.0,,,,,,,0.0,59.3,,
"""HoangLanHN @ Kgof11uGzY"" posts a small blind of 0.10",2021-11-13 13:08:55.806000+00:00,1,"""HoangLanHN @ Kgof11uGzY""",64,Pre-flop,Small blind,6.0,2.0,1.0,1.0,1.0,1.0,EP,0.01,0.1,0.1,0.1
"""Lelouch @ wNYgotQI9c"" posts a big blind of 0.20",2021-11-13 13:08:55.816000+00:00,1,"""Lelouch @ wNYgotQI9c""",64,Pre-flop,Big blind,6.0,3.0,1.0,1.0,1.0,1.0,MP,0.01,0.2,0.2,0.30000000000000004
"""Loi @ 6KDaksPWKW"" folds",2021-11-13 13:08:57.191000+00:00,1,"""Loi @ 6KDaksPWKW""",64,Pre-flop,Folds,5.0,4.0,1.0,1.0,1.0,1.0,MP,1.375,,,
"""Honda @ 59Y3kR2GJJ"" folds",2021-11-13 13:08:58.268000+00:00,1,"""Honda @ 59Y3kR2GJJ""",64,Pre-flop,Folds,4.0,5.0,2.0,1.0,1.0,1.0,LP,1.077,,,
"""HATuan @ Yf-9wDC92J"" calls 0.20",2021-11-13 13:09:00.987000+00:00,1,"""HATuan @ Yf-9wDC92J""",64,Pre-flop,Calls,4.0,6.0,1.0,1.0,1.0,1.0,LP,2.719,0.2,0.2,0.5
"""Dory @ NaZSSnTRkj"" calls 0.20",2021-11-13 13:09:02.615000+00:00,1,"""Dory @ NaZSSnTRkj""",64,Pre-flop,Calls,4.0,7.0,2.0,2.0,1.0,1.0,Dealer,1.628,0.2,0.2,0.7000000000000001
"""HoangLanHN @ Kgof11uGzY"" raises to 1.20",2021-11-13 13:09:06.709000+00:00,1,"""HoangLanHN @ Kgof11uGzY""",64,Pre-flop,Bets/Raises,4.0,8.0,1.0,2.0,1.0,1.0,EP,4.094,1.2,1.0999999999999999,1.7999999999999998
"""Lelouch @ wNYgotQI9c"" calls 1.20",2021-11-13 13:09:09.062000+00:00,1,"""Lelouch @ wNYgotQI9c""",64,Pre-flop,Calls,4.0,9.0,3.0,2.0,1.0,1.0,MP,2.353,1.2,1.0,2.8
"""HATuan @ Yf-9wDC92J"" calls 1.20",2021-11-13 13:09:11.918000+00:00,1,"""HATuan @ Yf-9wDC92J""",64,Pre-flop,Calls,4.0,10.0,4.0,2.0,2.0,2.0,LP,2.856,1.2,1.0,3.8
"""Dory @ NaZSSnTRkj"" calls 1.20",2021-11-13 13:09:13.939000+00:00,1,"""Dory @ NaZSSnTRkj""",64,Pre-flop,Calls,4.0,11.0,5.0,3.0,2.0,2.0,Dealer,2.021,1.2,1.0,4.8
"Flop:  [10♦, 3♠, 3♦]",2021-11-13 13:09:14.823000+00:00,0,,64,Flop,,4.0,,,,,,,0.884,,,
"""HoangLanHN @ Kgof11uGzY"" checks",2021-11-13 13:09:20.674000+00:00,1,"""HoangLanHN @ Kgof11uGzY""",64,Flop,Checks,4.0,1.0,1.0,1.0,1.0,1.0,EP,5.851,,,
"""Lelouch @ wNYgotQI9c"" checks",2021-11-13 13:09:24.200000+00:00,1,"""Lelouch @ wNYgotQI9c""",64,Flop,Checks,4.0,2.0,2.0,1.0,1.0,1.0,MP,3.526,,,
"""HATuan @ Yf-9wDC92J"" checks",2021-11-13 13:09:29.303000+00:00,1,"""HATuan @ Yf-9wDC92J""",64,Flop,Checks,4.0,3.0,3.0,1.0,1.0,1.0,LP,5.103,,,
"""Dory @ NaZSSnTRkj"" checks",2021-11-13 13:09:37.045000+00:00,1,"""Dory @ NaZSSnTRkj""",64,Flop,Checks,4.0,4.0,4.0,1.0,1.0,1.0,Dealer,7.742,,,
"Turn: 10♦, 3♠, 3♦ [9♦]",2021-11-13 13:09:37.883000+00:00,0,,64,Turn,,4.0,,,,,,,0.838,,,
"""HoangLanHN @ Kgof11uGzY"" checks",2021-11-13 13:09:41.926000+00:00,1,"""HoangLanHN @ Kgof11uGzY""",64,Turn,Checks,4.0,1.0,1.0,1.0,1.0,1.0,EP,4.043,,,
"""Lelouch @ wNYgotQI9c"" bets 2.80",2021-11-13 13:09:50.709000+00:00,1,"""Lelouch @ wNYgotQI9c""",64,Turn,Bets/Raises,4.0,2.0,1.0,1.0,1.0,1.0,MP,8.783,2.8,2.8,7.6
"""HATuan @ Yf-9wDC92J"" folds",2021-11-13 13:09:57.285000+00:00,1,"""HATuan @ Yf-9wDC92J""",64,Turn,Folds,3.0,3.0,1.0,1.0,1.0,1.0,LP,6.576,,,
"""Dory @ NaZSSnTRkj"" calls 2.80",2021-11-13 13:10:02.344000+00:00,1,"""Dory @ NaZSSnTRkj""",64,Turn,Calls,3.0,4.0,1.0,1.0,1.0,1.0,Dealer,5.059,2.8,2.8,10.399999999999999
"""HoangLanHN @ Kgof11uGzY"" folds",2021-11-13 13:10:04.993000+00:00,1,"""HoangLanHN @ Kgof11uGzY""",64,Turn,Folds,2.0,5.0,2.0,2.0,1.0,1.0,EP,2.649,,,
"River: 10♦, 3♠, 3♦, 9♦ [J♦]",2021-11-13 13:10:05.868000+00:00,0,,64,River,,2.0,,,,,,,0.875,,,
"""Lelouch @ wNYgotQI9c"" bets 7.50",2021-11-13 13:10:14.107000+00:00,1,"""Lelouch @ wNYgotQI9c""",64,River,Bets/Raises,2.0,1.0,1.0,1.0,1.0,1.0,MP,8.239,7.5,7.5,17.9
"""Dory @ NaZSSnTRkj"" calls 7.50",2021-11-13 13:10:15.276000+00:00,1,"""Dory @ NaZSSnTRkj""",64,River,Calls,2.0,2.0,1.0,1.0,1.0,1.0,Dealer,1.169,7.5,7.5,25.4
"""Lelouch @ wNYgotQI9c"" shows a A♦, Q♠.",2021-11-13 13:10:16.079000+00:00,1,"""Lelouch @ wNYgotQI9c""",64,River,,2.0,,,,,,MP,0.803,,,
"""Lelouch @ wNYgotQI9c"" collected 25.40 from pot with Flush, Ad High (combination: A♦, J♦, 10♦, 9♦, 3♦)",2021-11-13 13:10:16.079000+00:00,1,"""Lelouch @ wNYgotQI9c""",64,River,Won,2.0,3.0,1.0,2.0,1.0,1.0,MP,0.0,25.4,,
